vector,alpha,layer,country,translated,subtask,local_ans_steer,local_ans_no_steer,local_ans_hinted
per-culture (en),-2,23,Bangladesh,True,culturedistil,0.4358974358974359,0.5,0.7692307692307693
per-culture (en),-2,23,Bangladesh,True,names,0.5801886792452831,0.7924528301886793,0.9481132075471698
per-culture (en),-2,23,France,False,cities,0.35428571428571426,0.49142857142857144,1.0
per-culture (en),-2,23,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (en),-2,23,France,False,culturedistil,0.36363636363636365,0.42857142857142855,0.8636363636363636
per-culture (en),-2,23,France,False,names,0.4858490566037736,0.5849056603773585,0.8301886792452831
per-culture (en),-2,23,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-culture (en),-2,23,France,True,culturebench,0.7435897435897436,0.8205128205128205,0.9487179487179487
per-culture (en),-2,23,France,True,culturedistil,0.5,0.525974025974026,0.7727272727272727
per-culture (en),-2,23,France,True,names,0.45754716981132076,0.589622641509434,0.8584905660377359
per-culture (en),-2,23,Russia,False,cities,0.14285714285714285,0.38857142857142857,1.0
per-culture (en),-2,23,Russia,False,culturebench,0.5595238095238095,0.6904761904761905,0.8333333333333334
per-culture (en),-2,23,Russia,False,culturedistil,0.33544303797468356,0.4430379746835443,0.8860759493670886
per-culture (en),-2,23,Russia,False,names,0.36231884057971014,0.5797101449275363,0.9347826086956522
per-culture (en),-2,23,Russia,True,cities,0.3314285714285714,0.38285714285714284,1.0
per-culture (en),-2,23,Russia,True,culturebench,0.5357142857142857,0.6666666666666666,0.7380952380952381
per-culture (en),-2,23,Russia,True,culturedistil,0.5316455696202531,0.6455696202531646,0.8164556962025317
per-culture (en),-2,23,Russia,True,names,0.4420289855072464,0.5072463768115942,0.8768115942028986
per-culture (en),-2,23,Turkey,False,cities,0.2,0.42857142857142855,1.0
per-culture (en),-2,23,Turkey,False,culturebench,0.631578947368421,0.7017543859649122,0.8421052631578947
per-culture (en),-2,23,Turkey,False,culturedistil,0.4504950495049505,0.49504950495049505,0.905940594059406
per-culture (en),-2,23,Turkey,False,names,0.4019138755980861,0.6172248803827751,0.9904306220095693
per-culture (en),-2,23,Turkey,True,cities,0.4,0.30857142857142855,1.0
per-culture (en),-2,23,Turkey,True,culturebench,0.6754385964912281,0.6578947368421053,0.8508771929824561
per-culture (en),-2,23,Turkey,True,culturedistil,0.5643564356435643,0.6039603960396039,0.8118811881188119
per-culture (en),-2,23,Turkey,True,names,0.48325358851674644,0.6698564593301436,0.9904306220095693
per-culture (en),-2,23,United States,True,cities,0.5027027027027027,0.527027027027027,1.0
per-culture (en),-2,23,United States,True,culturebench,0.8,0.8833333333333333,0.95
per-culture (en),-2,23,United States,True,culturedistil,0.5,0.5115606936416185,0.7572254335260116
per-culture (en),-2,23,United States,True,names,0.4103896103896104,0.4753246753246753,0.8727272727272727
per-culture (en),-2,24,Bangladesh,False,cities,0.08148148148148149,0.4148148148148148,1.0
per-culture (en),-2,24,Bangladesh,False,culturebench,0.7466666666666667,0.76,0.9066666666666666
per-culture (en),-2,24,Bangladesh,False,culturedistil,0.34615384615384615,0.5064102564102564,0.8974358974358975
per-culture (en),-2,24,Bangladesh,False,names,0.36792452830188677,0.5754716981132075,0.9858490566037735
per-culture (en),-2,24,Bangladesh,True,cities,0.42962962962962964,0.45925925925925926,1.0
per-culture (en),-2,24,Bangladesh,True,culturebench,0.6533333333333333,0.7333333333333333,0.8133333333333334
per-culture (en),-2,24,Bangladesh,True,culturedistil,0.40384615384615385,0.5,0.7692307692307693
per-culture (en),-2,24,Bangladesh,True,names,0.6273584905660378,0.7924528301886793,0.9481132075471698
per-culture (en),-2,24,France,False,cities,0.21142857142857144,0.49142857142857144,1.0
per-culture (en),-2,24,France,False,culturebench,0.717948717948718,0.717948717948718,0.9487179487179487
per-culture (en),-2,24,France,False,culturedistil,0.3051948051948052,0.42857142857142855,0.8636363636363636
per-culture (en),-2,24,France,False,names,0.4716981132075472,0.5849056603773585,0.8301886792452831
per-culture (en),-2,24,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-culture (en),-2,24,France,True,culturebench,0.7435897435897436,0.8205128205128205,0.9487179487179487
per-culture (en),-2,24,France,True,culturedistil,0.4935064935064935,0.525974025974026,0.7727272727272727
per-culture (en),-2,24,France,True,names,0.5235849056603774,0.589622641509434,0.8584905660377359
per-culture (en),-2,24,Russia,False,cities,0.08,0.38857142857142857,1.0
per-culture (en),-2,24,Russia,False,culturebench,0.5476190476190477,0.6904761904761905,0.8333333333333334
per-culture (en),-2,24,Russia,False,culturedistil,0.31645569620253167,0.4430379746835443,0.8860759493670886
per-culture (en),-2,24,Russia,False,names,0.34782608695652173,0.5797101449275363,0.9347826086956522
per-culture (en),-2,24,Russia,True,cities,0.4228571428571429,0.38285714285714284,1.0
per-culture (en),-2,24,Russia,True,culturebench,0.5595238095238095,0.6666666666666666,0.7380952380952381
per-culture (en),-2,24,Russia,True,culturedistil,0.4936708860759494,0.6455696202531646,0.8164556962025317
per-culture (en),-2,24,Russia,True,names,0.43478260869565216,0.5072463768115942,0.8768115942028986
per-culture (en),-2,24,Turkey,False,cities,0.06285714285714286,0.42857142857142855,1.0
per-culture (en),-2,24,Turkey,False,culturebench,0.6491228070175439,0.7017543859649122,0.8421052631578947
per-culture (en),-2,24,Turkey,False,culturedistil,0.4207920792079208,0.49504950495049505,0.905940594059406
per-culture (en),-2,24,Turkey,False,names,0.3827751196172249,0.6172248803827751,0.9904306220095693
per-culture (en),-2,24,Turkey,True,cities,0.4,0.30857142857142855,1.0
per-culture (en),-2,24,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (en),-2,24,Turkey,True,culturedistil,0.5495049504950495,0.6039603960396039,0.8118811881188119
per-culture (en),-2,24,Turkey,True,names,0.47368421052631576,0.6698564593301436,0.9904306220095693
per-culture (en),-2,24,United States,True,cities,0.4594594594594595,0.527027027027027,1.0
per-culture (en),-2,24,United States,True,culturebench,0.7833333333333333,0.8833333333333333,0.95
per-culture (en),-2,24,United States,True,culturedistil,0.4913294797687861,0.5115606936416185,0.7572254335260116
per-culture (en),-2,24,United States,True,names,0.44415584415584414,0.4753246753246753,0.8727272727272727
per-culture (en),-2,25,Bangladesh,False,cities,0.007407407407407408,0.4148148148148148,1.0
per-culture (en),-2,25,Bangladesh,False,culturebench,0.7733333333333333,0.76,0.9066666666666666
per-culture (en),-2,25,Bangladesh,False,culturedistil,0.3141025641025641,0.5064102564102564,0.8974358974358975
per-culture (en),-2,25,Bangladesh,False,names,0.37264150943396224,0.5754716981132075,0.9858490566037735
per-culture (en),-2,25,Bangladesh,True,cities,0.5111111111111111,0.45925925925925926,1.0
per-culture (en),-2,25,Bangladesh,True,culturebench,0.6666666666666666,0.7333333333333333,0.8133333333333334
per-culture (en),-2,25,Bangladesh,True,culturedistil,0.4166666666666667,0.5,0.7692307692307693
per-culture (en),-2,25,Bangladesh,True,names,0.5660377358490566,0.7924528301886793,0.9481132075471698
per-culture (en),-2,25,France,False,cities,0.03428571428571429,0.49142857142857144,1.0
per-culture (en),-2,25,France,False,culturebench,0.6410256410256411,0.717948717948718,0.9487179487179487
per-culture (en),-2,25,France,False,culturedistil,0.2792207792207792,0.42857142857142855,0.8636363636363636
per-culture (en),-2,25,France,False,names,0.5047169811320755,0.5849056603773585,0.8301886792452831
per-culture (en),-2,25,France,True,cities,0.44571428571428573,0.4514285714285714,1.0
per-culture (en),-2,25,France,True,culturebench,0.6923076923076923,0.8205128205128205,0.9487179487179487
per-culture (en),-2,25,France,True,culturedistil,0.45454545454545453,0.525974025974026,0.7727272727272727
per-culture (en),-2,25,France,True,names,0.5660377358490566,0.589622641509434,0.8584905660377359
per-culture (en),-2,25,Russia,False,cities,0.03428571428571429,0.38857142857142857,1.0
per-culture (en),-2,25,Russia,False,culturebench,0.5238095238095238,0.6904761904761905,0.8333333333333334
per-culture (en),-2,25,Russia,False,culturedistil,0.27848101265822783,0.4430379746835443,0.8860759493670886
per-culture (en),-2,25,Russia,False,names,0.42028985507246375,0.5797101449275363,0.9347826086956522
per-culture (en),-2,25,Russia,True,cities,0.4514285714285714,0.38285714285714284,1.0
per-culture (en),-2,25,Russia,True,culturebench,0.5,0.6666666666666666,0.7380952380952381
per-culture (en),-2,25,Russia,True,culturedistil,0.379746835443038,0.6455696202531646,0.8164556962025317
per-culture (en),-2,25,Russia,True,names,0.43478260869565216,0.5072463768115942,0.8768115942028986
per-culture (en),-2,25,Turkey,False,cities,0.07428571428571429,0.42857142857142855,1.0
per-culture (en),-2,25,Turkey,False,culturebench,0.6052631578947368,0.7017543859649122,0.8421052631578947
per-culture (en),-2,25,Turkey,False,culturedistil,0.41089108910891087,0.49504950495049505,0.905940594059406
per-culture (en),-2,25,Turkey,False,names,0.41626794258373206,0.6172248803827751,0.9904306220095693
per-culture (en),-2,25,Turkey,True,cities,0.44571428571428573,0.30857142857142855,1.0
per-culture (en),-2,25,Turkey,True,culturebench,0.6140350877192983,0.6578947368421053,0.8508771929824561
per-culture (en),-2,25,Turkey,True,culturedistil,0.5495049504950495,0.6039603960396039,0.8118811881188119
per-culture (en),-2,25,Turkey,True,names,0.5645933014354066,0.6698564593301436,0.9904306220095693
per-culture (en),-2,25,United States,True,cities,0.3810810810810811,0.527027027027027,1.0
per-culture (en),-2,25,United States,True,culturebench,0.7166666666666667,0.8833333333333333,0.95
per-culture (en),-2,25,United States,True,culturedistil,0.476878612716763,0.5115606936416185,0.7572254335260116
per-culture (en),-2,25,United States,True,names,0.42337662337662335,0.4753246753246753,0.8727272727272727
per-culture (en),-2,26,Bangladesh,False,cities,0.022222222222222223,0.4148148148148148,1.0
per-culture (en),-2,26,Bangladesh,False,culturebench,0.7733333333333333,0.76,0.9066666666666666
per-culture (en),-2,26,Bangladesh,False,culturedistil,0.3525641025641026,0.5064102564102564,0.8974358974358975
per-culture (en),-2,26,Bangladesh,False,names,0.3113207547169811,0.5754716981132075,0.9858490566037735
per-culture (en),-2,26,Bangladesh,True,cities,0.43703703703703706,0.45925925925925926,1.0
per-culture (en),-2,26,Bangladesh,True,culturebench,0.72,0.7333333333333333,0.8133333333333334
per-culture (en),-2,26,Bangladesh,True,culturedistil,0.3974358974358974,0.5,0.7692307692307693
per-culture (en),-2,26,Bangladesh,True,names,0.6132075471698113,0.7924528301886793,0.9481132075471698
per-culture (en),-2,26,France,False,cities,0.10857142857142857,0.49142857142857144,1.0
per-culture (en),-2,26,France,False,culturebench,0.6666666666666666,0.717948717948718,0.9487179487179487
per-culture (en),-2,26,France,False,culturedistil,0.2922077922077922,0.42857142857142855,0.8636363636363636
per-culture (en),-2,26,France,False,names,0.49056603773584906,0.5849056603773585,0.8301886792452831
per-culture (en),-2,26,France,True,cities,0.3485714285714286,0.4514285714285714,1.0
per-culture (en),-2,26,France,True,culturebench,0.8205128205128205,0.8205128205128205,0.9487179487179487
per-culture (en),-2,26,France,True,culturedistil,0.461038961038961,0.525974025974026,0.7727272727272727
per-culture (en),-2,26,France,True,names,0.5235849056603774,0.589622641509434,0.8584905660377359
per-culture (en),-2,26,Russia,False,cities,0.02857142857142857,0.38857142857142857,1.0
per-culture (en),-2,26,Russia,False,culturebench,0.5714285714285714,0.6904761904761905,0.8333333333333334
per-culture (en),-2,26,Russia,False,culturedistil,0.31645569620253167,0.4430379746835443,0.8860759493670886
per-culture (en),-2,26,Russia,False,names,0.38405797101449274,0.5797101449275363,0.9347826086956522
per-culture (en),-2,26,Russia,True,cities,0.24,0.38285714285714284,1.0
per-culture (en),-2,26,Russia,True,culturebench,0.5595238095238095,0.6666666666666666,0.7380952380952381
per-culture (en),-2,26,Russia,True,culturedistil,0.44936708860759494,0.6455696202531646,0.8164556962025317
per-culture (en),-2,26,Russia,True,names,0.4420289855072464,0.5072463768115942,0.8768115942028986
per-culture (en),-2,26,Turkey,False,cities,0.045714285714285714,0.42857142857142855,1.0
per-culture (en),-2,26,Turkey,False,culturebench,0.6491228070175439,0.7017543859649122,0.8421052631578947
per-culture (en),-2,26,Turkey,False,culturedistil,0.45544554455445546,0.49504950495049505,0.905940594059406
per-culture (en),-2,26,Turkey,False,names,0.39712918660287083,0.6172248803827751,0.9904306220095693
per-culture (en),-2,26,Turkey,True,cities,0.3314285714285714,0.30857142857142855,1.0
per-culture (en),-2,26,Turkey,True,culturebench,0.6578947368421053,0.6578947368421053,0.8508771929824561
per-culture (en),-2,26,Turkey,True,culturedistil,0.5643564356435643,0.6039603960396039,0.8118811881188119
per-culture (en),-2,26,Turkey,True,names,0.5358851674641149,0.6698564593301436,0.9904306220095693
per-culture (en),-2,26,United States,True,cities,0.4189189189189189,0.527027027027027,1.0
per-culture (en),-2,26,United States,True,culturebench,0.7333333333333333,0.8833333333333333,0.95
per-culture (en),-2,26,United States,True,culturedistil,0.4682080924855491,0.5115606936416185,0.7572254335260116
per-culture (en),-2,26,United States,True,names,0.4805194805194805,0.4753246753246753,0.8727272727272727
per-culture (en),-2,27,Bangladesh,False,cities,0.21481481481481482,0.4148148148148148,1.0
per-culture (en),-2,27,Bangladesh,False,culturebench,0.7866666666666666,0.76,0.9066666666666666
per-culture (en),-2,27,Bangladesh,False,culturedistil,0.32051282051282054,0.5064102564102564,0.8974358974358975
per-culture (en),-2,27,Bangladesh,False,names,0.4056603773584906,0.5754716981132075,0.9858490566037735
per-culture (en),-2,27,Bangladesh,True,cities,0.4740740740740741,0.45925925925925926,1.0
per-culture (en),-2,27,Bangladesh,True,culturebench,0.7066666666666667,0.7333333333333333,0.8133333333333334
per-culture (en),-2,27,Bangladesh,True,culturedistil,0.391025641025641,0.5,0.7692307692307693
per-culture (en),-2,27,Bangladesh,True,names,0.5377358490566038,0.7924528301886793,0.9481132075471698
per-culture (en),-2,27,France,False,cities,0.24,0.49142857142857144,1.0
per-culture (en),-2,27,France,False,culturebench,0.6923076923076923,0.717948717948718,0.9487179487179487
per-culture (en),-2,27,France,False,culturedistil,0.2727272727272727,0.42857142857142855,0.8636363636363636
per-culture (en),-2,27,France,False,names,0.4669811320754717,0.5849056603773585,0.8301886792452831
per-culture (en),-2,27,France,True,cities,0.4228571428571429,0.4514285714285714,1.0
per-culture (en),-2,27,France,True,culturebench,0.717948717948718,0.8205128205128205,0.9487179487179487
per-culture (en),-2,27,France,True,culturedistil,0.487012987012987,0.525974025974026,0.7727272727272727
per-culture (en),-2,27,France,True,names,0.5188679245283019,0.589622641509434,0.8584905660377359
per-culture (en),-2,27,Russia,False,cities,0.11428571428571428,0.38857142857142857,1.0
per-culture (en),-2,27,Russia,False,culturebench,0.5714285714285714,0.6904761904761905,0.8333333333333334
per-culture (en),-2,27,Russia,False,culturedistil,0.2848101265822785,0.4430379746835443,0.8860759493670886
per-culture (en),-2,27,Russia,False,names,0.38405797101449274,0.5797101449275363,0.9347826086956522
per-culture (en),-2,27,Russia,True,cities,0.4228571428571429,0.38285714285714284,1.0
per-culture (en),-2,27,Russia,True,culturebench,0.5476190476190477,0.6666666666666666,0.7380952380952381
per-culture (en),-2,27,Russia,True,culturedistil,0.41139240506329117,0.6455696202531646,0.8164556962025317
per-culture (en),-2,27,Russia,True,names,0.36231884057971014,0.5072463768115942,0.8768115942028986
